"subscription_id","account_id","start_date","end_date","is_active","plan_tier","billing_frequency","seats","mrr_amount","arr_amount","is_trial","upgrade_flag","downgrade_flag","churn_flag","signup_date","country","industry","channel"
S-28e360,A-ad64c6,2024-11-20,,1,Enterprise,annual,28,5572,66864,false,false,false,false,2024-02-23,UK,DevTools,event
S-52119f,A-02fac6,2023-11-20,,1,Enterprise,monthly,22,4378,52536,false,false,false,false,2023-04-06,US,FinTech,event
S-008f3c,A-e98302,2024-12-23,2024-12-28,0,Pro,annual,58,2842,34104,false,false,false,true,2023-12-26,US,EdTech,ads
S-82c91a,A-462d45,2024-12-10,,1,Pro,annual,30,1470,17640,false,false,false,false,2024-01-15,US,Cybersecurity,partner
S-fcab86,A-9f0b68,2024-08-04,,1,Enterprise,annual,17,3383,40596,false,false,false,false,2024-04-28,US,EdTech,ads
S-92b77f,A-7dacce,2024-11-27,,1,Pro,annual,12,588,7056,false,false,false,false,2024-09-10,CA,Cybersecurity,event
S-099dbc,A-812c5b,2024-07-21,,1,Pro,monthly,55,2695,32340,false,false,false,false,2024-02-25,CA,DevTools,organic
S-da7f1f,A-1f0ac7,2023-12-04,,1,Pro,monthly,24,1176,14112,false,false,false,false,2023-08-27,UK,HealthTech,other
S-62641a,A-4c56c9,2024-11-29,2024-12-03,0,Enterprise,monthly,18,3582,42984,false,false,false,true,2023-12-20,US,FinTech,partner
S-2c3b6d,A-a2485e,2024-12-05,,1,Enterprise,annual,17,3383,40596,false,false,false,false,2024-08-04,US,FinTech,event
S-3e0c24,A-271f46,2023-03-29,,1,Basic,annual,38,722,8664,false,false,false,false,2023-02-09,US,DevTools,event
S-9d7fa9,A-a865bd,2024-01-17,,1,Pro,monthly,38,1862,22344,false,false,false,false,2023-09-19,US,Cybersecurity,organic
S-9f13f8,A-f3ff05,2024-10-07,,1,Basic,annual,2,38,456,false,false,false,false,2024-07-06,IN,FinTech,other
S-0359cf,A-afa505,2024-02-10,,1,Pro,annual,70,0,0,true,false,false,false,2023-12-27,US,DevTools,partner
S-f29976,A-977ca0,2023-06-10,,1,Pro,annual,6,0,0,true,false,false,false,2023-02-20,IN,HealthTech,partner
S-23281c,A-69fad4,2023-07-24,,1,Basic,monthly,15,285,3420,false,false,false,false,2023-04-06,UK,FinTech,ads
S-b4536d,A-7a0d69,2024-11-20,,1,Basic,annual,20,380,4560,false,false,false,false,2024-06-15,DE,DevTools,ads
S-e5a001,A-922109,2024-10-20,,1,Basic,monthly,9,0,0,true,false,false,false,2024-01-26,US,Cybersecurity,ads
S-d56a2c,A-751bd4,2024-10-29,,1,Pro,annual,35,0,0,true,false,false,false,2024-07-12,UK,Cybersecurity,partner
S-5ab139,A-30b4ca,2024-05-24,,1,Enterprise,annual,86,17114,205368,false,false,false,false,2024-05-20,IN,EdTech,organic
S-1e5fd7,A-ac9111,2024-10-18,,1,Basic,monthly,21,399,4788,false,false,false,false,2023-08-12,US,HealthTech,event
S-1c7a41,A-4f18f0,2024-12-20,,1,Basic,monthly,24,456,5472,false,false,false,false,2024-04-21,CA,DevTools,other
S-b7feb8,A-075038,2024-05-08,,1,Basic,annual,37,703,8436,false,false,false,false,2023-05-12,UK,HealthTech,ads
S-b89456,A-13466a,2024-09-01,2024-12-31,0,Enterprise,monthly,4,796,9552,false,false,false,true,2023-10-22,AU,DevTools,event
S-e93577,A-bb2f49,2024-11-14,,1,Pro,monthly,85,4165,49980,false,true,false,false,2023-05-28,US,Cybersecurity,other
S-69a2d8,A-dcc2f0,2023-12-03,,1,Pro,monthly,15,735,8820,false,false,false,false,2023-07-22,UK,FinTech,organic
S-00fb6e,A-c16101,2024-10-22,,1,Basic,monthly,13,247,2964,false,false,false,false,2024-09-06,IN,EdTech,other
S-26bc22,A-59f724,2024-07-23,,1,Enterprise,annual,3,597,7164,false,true,false,false,2023-11-03,US,HealthTech,other
S-77ba64,A-bd4513,2024-11-16,,1,Basic,annual,66,1254,15048,false,true,false,false,2024-11-06,AU,DevTools,event
S-6f04a4,A-417d2f,2024-09-14,,1,Pro,monthly,4,196,2352,false,false,false,false,2023-07-04,IN,Cybersecurity,partner
S-0268ba,A-9f0b68,2024-07-20,,1,Enterprise,annual,33,6567,78804,false,false,false,false,2024-04-28,US,EdTech,ads
S-0abd10,A-016043,2024-11-23,2024-12-21,0,Enterprise,annual,24,4776,57312,false,true,false,true,2024-07-31,CA,EdTech,organic
S-dab0d8,A-439b2f,2024-05-16,,1,Basic,annual,6,114,1368,false,false,false,false,2024-02-21,US,DevTools,ads
S-046595,A-ed510f,2023-12-28,,1,Enterprise,annual,42,8358,100296,false,true,false,false,2023-01-17,IN,Cybersecurity,partner
S-5aaf6f,A-6965e1,2024-12-12,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-11-25,US,DevTools,organic
S-a10469,A-5247b3,2024-10-14,,1,Pro,annual,16,784,9408,false,false,false,false,2024-03-12,UK,FinTech,partner
S-cbf8e8,A-d4e0d4,2024-11-23,,1,Basic,monthly,117,2223,26676,false,false,false,false,2024-10-18,US,FinTech,other
S-a0e1dc,A-712426,2024-12-19,,1,Basic,monthly,119,2261,27132,false,false,false,false,2024-11-10,US,HealthTech,other
S-127d0b,A-1e50e0,2024-05-04,,1,Pro,monthly,19,931,11172,false,false,false,false,2023-02-21,DE,Cybersecurity,other
S-2fed82,A-5b4ebb,2024-07-11,,1,Basic,monthly,21,399,4788,false,false,false,false,2024-07-10,UK,Cybersecurity,other
S-2f07f6,A-9208f0,2024-03-20,,1,Pro,monthly,49,0,0,true,false,false,false,2023-05-11,US,EdTech,organic
S-448b6d,A-8adedc,2024-06-08,,1,Basic,monthly,19,361,4332,false,false,false,false,2024-02-11,US,EdTech,event
S-c61dc9,A-f92792,2024-12-15,,1,Basic,annual,19,361,4332,false,false,false,false,2024-07-04,US,FinTech,ads
S-a7ad50,A-82d8a6,2024-12-18,,1,Basic,monthly,18,342,4104,false,false,false,false,2024-11-28,UK,Cybersecurity,ads
S-b037c5,A-0a282f,2024-10-07,,1,Pro,annual,20,980,11760,false,false,true,false,2024-08-27,US,DevTools,organic
S-bdd2e4,A-ce66f8,2024-05-16,,1,Basic,annual,29,551,6612,false,false,false,false,2023-08-23,CA,EdTech,event
S-8d89a8,A-5f2961,2024-12-03,,1,Enterprise,monthly,16,3184,38208,false,false,false,false,2024-11-22,US,HealthTech,partner
S-00bb84,A-4f18f0,2024-07-07,,1,Pro,annual,24,1176,14112,false,false,false,false,2024-04-21,CA,DevTools,other
S-c5bec0,A-1986ca,2024-09-21,,1,Enterprise,annual,20,3980,47760,false,false,false,false,2023-01-30,IN,HealthTech,ads
S-e6029e,A-9174e0,2024-12-19,,1,Enterprise,monthly,37,7363,88356,false,false,false,false,2024-12-04,US,Cybersecurity,partner
S-f8008a,A-eb2fdc,2024-07-07,,1,Enterprise,annual,31,6169,74028,false,false,false,false,2023-11-21,AU,DevTools,organic
S-db89df,A-1f0636,2024-05-29,,1,Enterprise,annual,105,20895,250740,false,true,false,false,2024-01-01,AU,EdTech,partner
S-700036,A-02cd81,2024-03-31,,1,Basic,annual,44,836,10032,false,false,false,false,2024-03-28,IN,HealthTech,other
S-7925f0,A-87aa7b,2024-09-24,,1,Enterprise,monthly,24,4776,57312,false,false,false,false,2024-05-16,US,HealthTech,organic
S-1877a6,A-d77f4c,2024-03-31,,1,Pro,monthly,6,294,3528,false,false,false,false,2023-09-25,US,DevTools,partner
S-6b6cd7,A-d792a6,2023-04-04,,1,Enterprise,monthly,6,0,0,true,false,false,false,2023-01-23,US,DevTools,organic
S-3ed1f5,A-7920cc,2024-02-19,,1,Enterprise,monthly,39,7761,93132,false,false,false,false,2023-11-23,FR,Cybersecurity,ads
S-cf59a0,A-c16cf7,2024-11-02,,1,Basic,monthly,18,0,0,true,false,false,false,2024-10-16,US,EdTech,event
S-78e1c6,A-7e0a10,2024-02-28,,1,Enterprise,monthly,46,9154,109848,false,false,false,false,2023-11-18,US,FinTech,ads
S-ce5636,A-4c56c9,2024-11-14,,1,Basic,annual,30,0,0,true,false,false,false,2023-12-20,US,FinTech,partner
S-0c9600,A-2b9d3e,2023-09-06,,1,Basic,annual,11,209,2508,false,false,false,false,2023-06-04,US,EdTech,partner
S-0a6b6b,A-d42431,2024-06-11,,1,Basic,monthly,22,418,5016,false,false,true,false,2024-06-09,FR,FinTech,ads
S-054897,A-de58ca,2024-01-06,,1,Pro,monthly,15,735,8820,false,false,false,false,2023-04-13,DE,HealthTech,organic
S-b81c82,A-9289f6,2024-12-17,,1,Pro,annual,25,1225,14700,false,true,false,false,2023-05-31,US,EdTech,event
S-c9eecb,A-6c093d,2024-10-10,,1,Basic,annual,9,171,2052,false,false,false,false,2023-04-14,US,DevTools,partner
S-2c53ad,A-c222ab,2024-09-19,,1,Enterprise,monthly,32,6368,76416,false,false,false,false,2024-05-10,US,Cybersecurity,other
S-9eb2c5,A-bb3bd4,2024-09-16,,1,Basic,monthly,23,437,5244,false,true,false,false,2024-01-27,US,HealthTech,ads
S-d0c339,A-31ab9a,2024-08-29,,1,Pro,annual,19,0,0,true,false,false,false,2024-03-03,DE,FinTech,organic
S-6f43f7,A-e36807,2024-07-22,,1,Enterprise,annual,14,2786,33432,false,false,false,false,2024-05-17,AU,EdTech,other
S-d43ad9,A-8bde0c,2024-12-14,,1,Pro,annual,13,637,7644,false,false,false,false,2024-11-04,US,DevTools,organic
S-b04174,A-5b4ebb,2024-10-15,,1,Basic,monthly,21,399,4788,false,false,false,false,2024-07-10,UK,Cybersecurity,other
S-62aa3c,A-5b1bcd,2023-11-27,,1,Enterprise,monthly,73,14527,174324,false,true,false,false,2023-09-16,US,DevTools,organic
S-d88b25,A-474ad4,2024-12-29,,1,Enterprise,annual,24,4776,57312,false,false,false,false,2023-11-28,US,EdTech,organic
S-14a685,A-692f18,2024-07-29,,1,Enterprise,monthly,7,1393,16716,false,false,false,false,2024-03-28,US,EdTech,other
S-4977c8,A-3be56b,2023-11-22,2024-02-23,0,Enterprise,annual,3,0,0,true,false,false,true,2023-10-26,IN,HealthTech,event
S-2e1ceb,A-ccb686,2024-03-23,,1,Enterprise,annual,12,0,0,true,true,false,false,2024-01-22,US,DevTools,other
S-59f0a6,A-104f1a,2024-09-02,2024-11-28,0,Pro,monthly,123,6027,72324,false,false,false,true,2024-08-17,US,Cybersecurity,other
S-66106d,A-186a44,2024-11-02,,1,Enterprise,monthly,20,0,0,true,false,false,false,2023-08-07,US,HealthTech,ads
S-510e07,A-b7ef83,2024-10-20,,1,Enterprise,monthly,2,398,4776,false,true,false,false,2024-05-29,UK,Cybersecurity,partner
S-b7d99d,A-9f0b68,2024-11-28,,1,Basic,annual,14,266,3192,false,false,false,false,2024-04-28,US,EdTech,ads
S-debbee,A-3a7284,2024-11-28,2024-12-11,0,Basic,annual,73,1387,16644,false,false,false,true,2024-11-17,US,FinTech,organic
S-c348d2,A-4a267b,2024-06-17,,1,Basic,annual,25,475,5700,false,false,false,false,2024-05-05,US,FinTech,other
S-d0259a,A-4e0e85,2024-02-22,,1,Enterprise,monthly,6,1194,14328,false,false,false,false,2023-09-08,US,DevTools,organic
S-5f1d80,A-600734,2024-04-17,,1,Basic,monthly,29,551,6612,false,false,false,false,2023-11-14,US,DevTools,organic
S-f132ab,A-e2cd1b,2024-04-29,,1,Pro,annual,15,735,8820,false,false,false,false,2024-02-04,US,DevTools,other
S-d1fb2e,A-3f9cc0,2024-08-04,,1,Enterprise,monthly,30,5970,71640,false,false,false,false,2024-06-03,US,HealthTech,event
S-26da35,A-d27f50,2024-12-09,,1,Pro,annual,44,2156,25872,false,true,false,false,2024-07-20,UK,Cybersecurity,ads
S-c92850,A-05d3b3,2023-09-30,,1,Pro,annual,22,1078,12936,false,false,false,false,2023-05-28,AU,DevTools,ads
S-64ddbc,A-c16cf7,2024-12-18,,1,Basic,monthly,13,247,2964,false,false,false,false,2024-10-16,US,EdTech,event
S-ef3aa2,A-5a92e7,2024-09-19,,1,Pro,monthly,9,441,5292,false,false,false,false,2024-06-11,US,HealthTech,ads
S-0e43ad,A-cc8c8f,2024-06-21,,1,Enterprise,annual,28,5572,66864,false,true,false,false,2024-06-16,US,DevTools,ads
S-54df4c,A-9f9299,2024-11-18,,1,Pro,annual,28,1372,16464,false,false,false,false,2023-09-02,US,FinTech,organic
S-d8165b,A-89ee83,2024-10-18,,1,Basic,annual,38,722,8664,false,false,false,false,2024-10-04,US,Cybersecurity,organic
S-67b7bf,A-dcc2f0,2024-10-13,,1,Basic,monthly,15,285,3420,false,false,false,false,2023-07-22,UK,FinTech,organic
S-e6ad38,A-b07b56,2024-11-19,,1,Pro,monthly,25,1225,14700,false,false,false,false,2024-11-08,US,DevTools,event
S-55a520,A-726cfa,2023-08-26,,1,Pro,monthly,30,1470,17640,false,false,false,false,2023-07-01,US,DevTools,partner
S-83a9a4,A-09316c,2024-11-26,,1,Pro,annual,70,3430,41160,false,true,false,false,2024-09-11,AU,FinTech,organic
S-efeb9b,A-1f0636,2024-02-27,,1,Basic,annual,105,0,0,true,true,false,false,2024-01-01,AU,EdTech,partner
S-240a09,A-5c9849,2024-12-30,,1,Pro,monthly,19,931,11172,false,true,false,false,2024-11-03,IN,EdTech,partner
S-f52fd6,A-f1f639,2024-09-19,,1,Enterprise,monthly,9,1791,21492,false,false,false,false,2023-02-26,US,EdTech,ads
S-1a2fbc,A-526d93,2024-06-29,,1,Basic,monthly,45,855,10260,false,false,false,false,2024-04-14,FR,HealthTech,organic
S-8738af,A-84ebe4,2024-03-19,,1,Pro,monthly,34,1666,19992,false,false,false,false,2023-03-12,US,FinTech,ads
S-af1def,A-443b7c,2024-09-30,,1,Basic,monthly,36,684,8208,false,false,false,false,2024-09-06,US,Cybersecurity,other
S-7889d9,A-bcbe98,2024-08-09,,1,Pro,annual,46,2254,27048,false,false,false,false,2024-07-29,US,Cybersecurity,other
S-a72188,A-ced9aa,2024-12-31,,1,Pro,annual,3,147,1764,false,false,false,false,2024-10-05,US,DevTools,other
S-0ffab0,A-e60f9d,2024-10-18,,1,Enterprise,annual,58,11542,138504,false,false,false,false,2024-08-26,US,FinTech,other
S-5f4afc,A-09316c,2024-11-15,,1,Pro,monthly,70,3430,41160,false,false,false,false,2024-09-11,AU,FinTech,organic
S-3f18be,A-e2cd1b,2024-12-26,,1,Enterprise,annual,16,3184,38208,false,false,false,false,2024-02-04,US,DevTools,other
S-e133a5,A-4a4c2d,2023-07-03,2024-01-25,0,Basic,monthly,54,1026,12312,false,false,false,true,2023-05-02,US,DevTools,event
S-15662a,A-019782,2024-02-22,,1,Basic,annual,11,0,0,true,false,false,false,2023-04-19,FR,DevTools,event
S-84dd93,A-acb7f7,2024-02-16,,1,Enterprise,annual,32,6368,76416,false,false,false,false,2024-01-06,US,EdTech,ads
S-bafe35,A-1b707d,2024-10-27,,1,Basic,annual,41,779,9348,false,false,false,false,2023-07-14,US,Cybersecurity,organic
S-f1778c,A-1d5444,2024-04-10,,1,Basic,monthly,24,456,5472,false,false,false,false,2024-01-18,US,Cybersecurity,partner
S-85b7d7,A-d40bf7,2024-12-27,,1,Basic,monthly,59,0,0,true,false,false,false,2024-11-08,IN,FinTech,organic
S-df147d,A-940b8b,2024-09-13,,1,Enterprise,monthly,10,0,0,true,false,false,false,2024-03-19,DE,HealthTech,organic
S-4ff3ae,A-eb7c38,2024-07-29,,1,Basic,annual,5,95,1140,false,true,false,false,2024-02-25,AU,DevTools,organic
S-808efb,A-7da956,2024-11-16,,1,Enterprise,monthly,15,2985,35820,false,false,true,false,2024-06-02,US,Cybersecurity,event
S-208e33,A-b20d99,2024-08-05,,1,Basic,monthly,20,380,4560,false,false,false,false,2023-09-27,IN,HealthTech,other
S-a0f5ac,A-e7a1e2,2024-10-07,,1,Pro,monthly,13,637,7644,false,false,false,false,2024-06-23,US,Cybersecurity,event
S-7079c2,A-039727,2024-12-15,,1,Enterprise,annual,25,4975,59700,false,false,true,false,2024-11-02,AU,EdTech,organic
S-8789b0,A-eb7c38,2024-04-23,2024-08-02,0,Basic,monthly,9,171,2052,false,true,false,true,2024-02-25,AU,DevTools,organic
S-b3cae6,A-6a7c9d,2024-11-12,,1,Enterprise,monthly,26,5174,62088,false,false,false,false,2024-10-24,US,Cybersecurity,organic
S-23f506,A-9ee962,2023-09-28,2023-11-27,0,Basic,annual,9,0,0,true,true,false,true,2023-02-28,US,HealthTech,ads
S-5b9330,A-f03140,2024-07-17,,1,Enterprise,monthly,27,5373,64476,false,false,true,false,2023-11-22,IN,DevTools,event
S-03ac49,A-35083d,2023-08-23,,1,Enterprise,monthly,19,3781,45372,false,false,false,false,2023-04-28,IN,HealthTech,partner
S-ffce65,A-9ee962,2023-06-23,,1,Pro,annual,9,441,5292,false,true,false,false,2023-02-28,US,HealthTech,ads
S-847173,A-c1dfe1,2023-12-17,,1,Basic,monthly,33,627,7524,false,false,false,false,2023-08-07,DE,DevTools,ads
S-32e8fa,A-94d3da,2023-06-04,2023-10-21,0,Pro,annual,41,2009,24108,false,false,false,true,2023-05-03,US,HealthTech,other
S-b70eef,A-b7b7b7,2024-11-12,,1,Pro,monthly,24,0,0,true,false,false,false,2024-06-30,US,FinTech,event
S-e1db7e,A-186a44,2024-03-13,,1,Basic,annual,20,380,4560,false,false,false,false,2023-08-07,US,HealthTech,ads
S-887d48,A-b07b56,2024-11-20,,1,Pro,annual,25,1225,14700,false,false,false,false,2024-11-08,US,DevTools,event
S-4b26c5,A-f45426,2024-09-27,2024-09-28,0,Enterprise,monthly,9,1791,21492,false,false,false,true,2024-08-05,US,HealthTech,organic
S-004eb4,A-ab438f,2024-12-05,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-09-13,US,Cybersecurity,ads
S-da7360,A-075038,2024-10-26,,1,Basic,monthly,42,798,9576,false,false,false,false,2023-05-12,UK,HealthTech,ads
S-22c66b,A-49b828,2024-02-17,,1,Basic,monthly,24,456,5472,false,false,false,false,2023-05-05,IN,FinTech,ads
S-c844bd,A-6a4e2d,2024-01-23,2024-11-03,0,Basic,annual,9,171,2052,false,true,false,true,2023-04-07,UK,EdTech,partner
S-bbc0f7,A-b7724f,2024-09-15,,1,Basic,annual,1,19,228,false,false,false,false,2023-03-28,UK,HealthTech,organic
S-2f9bef,A-cc1d8d,2024-12-08,,1,Enterprise,annual,5,995,11940,false,false,false,false,2024-12-08,US,FinTech,other
S-6717d6,A-84ebe4,2023-08-12,,1,Enterprise,annual,21,4179,50148,false,false,false,false,2023-03-12,US,FinTech,ads
S-17bedf,A-4437e4,2023-11-20,2024-09-17,0,Basic,monthly,3,0,0,true,false,false,true,2023-09-16,US,Cybersecurity,event
S-88f1be,A-5a215a,2024-07-10,,1,Pro,annual,87,4263,51156,false,true,false,false,2024-01-05,FR,EdTech,other
S-b3613a,A-7641d3,2023-04-24,,1,Enterprise,monthly,8,1592,19104,false,false,false,false,2023-02-16,US,EdTech,partner
S-885aa7,A-7920cc,2024-03-11,,1,Enterprise,annual,54,10746,128952,false,false,false,false,2023-11-23,FR,Cybersecurity,ads
S-2c64e6,A-118d55,2024-12-24,,1,Basic,monthly,15,285,3420,false,false,false,false,2024-10-22,US,Cybersecurity,organic
S-891976,A-95b24a,2024-09-12,,1,Basic,monthly,38,722,8664,false,true,false,false,2023-06-06,US,FinTech,event
S-9bc272,A-7da956,2024-07-20,,1,Pro,annual,13,637,7644,false,false,false,false,2024-06-02,US,Cybersecurity,event
S-2636a7,A-1f7acb,2024-07-05,,1,Enterprise,annual,64,12736,152832,false,false,true,false,2023-08-06,UK,FinTech,ads
S-3f48a5,A-0cc442,2024-10-04,,1,Basic,monthly,45,855,10260,false,false,false,false,2024-07-18,US,EdTech,organic
S-58239c,A-87aa7b,2024-05-22,,1,Pro,monthly,24,1176,14112,false,false,false,false,2024-05-16,US,HealthTech,organic
S-e6571c,A-0be015,2024-11-03,2024-11-12,0,Basic,annual,19,361,4332,false,false,false,true,2024-10-15,US,FinTech,event
S-66569a,A-19b2c8,2023-07-31,,1,Pro,monthly,20,980,11760,false,false,false,false,2023-06-06,IN,DevTools,other
S-e1444a,A-139c3b,2024-12-30,,1,Basic,annual,21,0,0,true,false,false,false,2024-11-21,US,HealthTech,organic
S-9f7b07,A-42e5e1,2024-11-28,,1,Pro,annual,10,490,5880,false,false,false,false,2024-07-09,US,DevTools,ads
S-9f8593,A-396e5f,2024-10-23,,1,Enterprise,monthly,2,0,0,true,false,false,false,2024-10-02,CA,Cybersecurity,other
S-ef2990,A-76fa4d,2024-11-29,,1,Pro,annual,69,3381,40572,false,false,false,false,2024-11-24,US,HealthTech,event
S-66b994,A-7f4db3,2024-10-29,,1,Basic,annual,23,0,0,true,false,true,false,2023-03-05,US,FinTech,other
S-8b64df,A-92a333,2023-08-04,,1,Basic,annual,9,171,2052,false,false,true,false,2023-03-24,US,FinTech,event
S-f57b2b,A-20736a,2024-05-09,,1,Pro,annual,50,2450,29400,false,false,false,false,2024-03-16,IN,EdTech,organic
S-c41b43,A-9f9299,2024-11-17,,1,Basic,monthly,28,532,6384,false,false,false,false,2023-09-02,US,FinTech,organic
S-a3455c,A-e51ec7,2024-09-16,,1,Enterprise,annual,2,0,0,true,false,false,false,2023-09-23,CA,FinTech,partner
S-479d9a,A-463db0,2024-12-12,,1,Basic,monthly,37,703,8436,false,false,false,false,2024-12-05,US,HealthTech,partner
S-fa03a5,A-7dacce,2024-11-27,,1,Pro,annual,12,588,7056,false,false,false,false,2024-09-10,CA,Cybersecurity,event
S-10ab8d,A-9f0b68,2024-09-02,,1,Enterprise,annual,13,2587,31044,false,false,false,false,2024-04-28,US,EdTech,ads
S-1ade0b,A-22d9d2,2024-10-24,,1,Pro,monthly,92,4508,54096,false,true,false,false,2024-03-22,FR,DevTools,event
S-a9ca9b,A-b9eed8,2024-10-06,,1,Enterprise,annual,17,3383,40596,false,false,false,false,2024-02-23,US,Cybersecurity,organic
S-efe3f6,A-dfbd31,2024-04-27,,1,Pro,monthly,17,833,9996,false,false,false,false,2023-12-04,UK,DevTools,partner
S-20f505,A-e1b9cd,2023-11-05,,1,Pro,annual,78,3822,45864,false,false,false,false,2023-02-26,US,DevTools,event
S-ab3ad8,A-cd458b,2024-07-12,,1,Basic,annual,10,190,2280,false,false,false,false,2024-06-15,US,DevTools,other
S-d3bd2f,A-81edc3,2024-06-08,,1,Basic,monthly,24,456,5472,false,false,false,false,2023-10-30,IN,Cybersecurity,ads
S-c8a3f6,A-4e44e8,2024-09-04,,1,Basic,monthly,6,114,1368,false,false,false,false,2024-08-20,US,DevTools,ads
S-5cda31,A-832ec2,2024-03-04,,1,Basic,annual,5,95,1140,false,false,false,false,2023-11-19,UK,FinTech,event
S-34cfad,A-5a3eb9,2023-12-15,,1,Basic,annual,29,551,6612,false,false,false,false,2023-08-20,CA,DevTools,other
S-bb84b1,A-af0cd2,2023-10-12,,1,Basic,annual,30,570,6840,false,false,false,false,2023-01-03,IN,Cybersecurity,other
S-73cd99,A-726cfa,2024-09-06,,1,Enterprise,monthly,11,0,0,true,false,false,false,2023-07-01,US,DevTools,partner
S-6bc703,A-c37cab,2024-08-01,,1,Enterprise,monthly,13,2587,31044,false,false,false,false,2024-07-29,UK,Cybersecurity,event
S-9b5676,A-1e50e0,2024-03-02,,1,Pro,monthly,98,4802,57624,false,false,false,false,2023-02-21,DE,Cybersecurity,other
S-d30d10,A-c45b23,2024-10-06,,1,Basic,monthly,7,133,1596,false,false,false,false,2023-12-08,UK,FinTech,partner
S-b3f236,A-712533,2024-07-15,,1,Enterprise,monthly,18,3582,42984,false,false,false,false,2023-07-31,US,EdTech,organic
S-929a7c,A-328bd0,2023-08-10,,1,Basic,monthly,28,0,0,true,false,false,false,2023-05-16,AU,HealthTech,partner
S-f9092a,A-f03140,2024-07-10,,1,Basic,monthly,38,722,8664,false,false,false,false,2023-11-22,IN,DevTools,event
S-c5d797,A-35083d,2024-08-13,,1,Enterprise,monthly,19,3781,45372,false,false,false,false,2023-04-28,IN,HealthTech,partner
S-99af79,A-0532a9,2024-10-05,,1,Basic,annual,19,361,4332,false,false,false,false,2024-09-25,IN,FinTech,event
S-ce932b,A-a1b80b,2024-08-24,,1,Pro,annual,16,784,9408,false,false,false,false,2023-11-27,US,HealthTech,organic
S-1f2b1a,A-544d0a,2024-06-22,,1,Pro,monthly,6,294,3528,false,false,false,false,2024-05-02,US,DevTools,organic
S-a14c42,A-4d1e75,2024-10-10,,1,Basic,monthly,20,380,4560,false,false,false,false,2024-08-21,US,DevTools,other
S-147ad7,A-54ecc2,2024-08-29,,1,Basic,annual,4,76,912,false,false,false,false,2023-06-11,US,Cybersecurity,partner
S-69fb37,A-e4bf56,2024-12-12,,1,Pro,annual,17,833,9996,false,false,false,false,2024-10-28,IN,HealthTech,ads
S-d90352,A-f9cc74,2024-12-05,,1,Enterprise,annual,30,0,0,true,true,false,false,2024-10-12,FR,DevTools,partner
